review_id,created_at,channel,customer_type,product_category,product,verified_purchase,rating,review_text,sentiment
REV-109511,2025-02-24 23:52:00,mobile_app,returning_customer,fashion,running shoes,yes,3,about the running shoes: does the basic job. the packaging looked normal. lol,neutral
REV-108910,2025-01-21 09:06:00,website,returning_customer,electronics,power bank,yes,2,The power bank was customer support was helpful. I purchased this for daily use. imo,positive
REV-101092,2025-05-31 08:43:00,marketplace,returning_customer,fashion,hoodie,yes,1,The hoodie was terrible experience. I have used it for about a month. tbh,negative
REV-106627,2025-09-03 07:32:00,marketplace,returning_customer,fashion,running shoes,yes,3,I bought the running shoes and honestly it was would definitely recommend. I ordered it last week. still,positive
REV-108593,2025-10-14 05:32:00,website,returning_customer,beauty,sunscreen,yes,5,My experience with the sunscreen was great purchase. I ordered it last week.,positive
REV-104913,2026-03-29 21:01:00,mobile_app,new_customer,beauty,sunscreen,yes,2,battery  drains  quickly  —  this  sunscreen  was  my  recent  purchase.  I  needed  it  for  work. lol,negative
REV-109157,2026-03-01 18:44:00,social_media,new_customer,home,office chair,yes,3,I bought the office chair and honestly it was average experience. I ordered after reading other reviews. 👍,neutral
REV-103771,2025-09-21 23:51:00,mobile_app,returning_customer,fashion,jeans,yes,4,My experience with the jeans was looks great. I have used it for about a month. btw,positive
REV-106392,2025-06-09 19:33:00,mobile_app,premium_customer,home,office chair,yes,4,My  experience  with  the  office  chair  was  customer  support  was  helpful.  I  ordered  after  reading  other  reviews. tbh,positive
REV-101109,2025-07-07 03:03:00,mobile_app,returning_customer,beauty,shampoo,no,2,My experience with the shampoo was stopped working after a few days. The order arrived in three days. tbh,negative
REV-104655,2026-05-08 01:51:00,mobile_app,new_customer,electronics,smartphone,yes,2,five  stars  from  me  —  this  smartphone  was  my  recent  purchase.  I  ordered  it  last  week. pls,positive
REV-110010,2026-03-23 09:25:00,mobile_app,premium_customer,fashion,backpack,no,3,My experience with the backpack was five stars from me. I compared it with two other options. tbh,positive
REV-101038,2025-08-24 11:05:00,mobile_app,returning_customer,home,water bottle,yes,1,The water bottle was would not recommend this. This was a gift for my brother.!!!,negative
REV-112739,2026-03-01 07:17:00,marketplace,premium_customer,beauty,shampoo,yes,2,I bought the shampoo and honestly it was customer support was helpful. I ordered after reading other reviews. 🙂,positive
REV-100020,2025-12-07 14:03:00,social_media,returning_customer,electronics,power bank,no,3,easy to use — this power bank was my recent purchase. This was a gift for my brother. imo,positive
REV-108410,2025-05-03 04:42:00,website,returning_customer,home,water bottle,yes,2,delivery  was  extremely  late  —  this  water  bottle  was  my  recent  purchase.  I  ordered  it  last  week. btw,negative
REV-112716,2025-05-29 19:21:00,mobile_app,new_customer,electronics,bluetooth speaker,yes,3,The bluetooth speaker was the product is okay. I purchased this for daily use.!!!,neutral
REV-105531,2025-03-05 02:13:00,marketplace,returning_customer,electronics,laptop,yes,3,the laptop was waste of money. the packaging looked normal. btw,negative
REV-109156,2025-07-24 20:41:00,mobile_app,returning_customer,beauty,shampoo,yes,5,I bought the shampoo and honestly it was better than expected. The order arrived in three days. 🙂,positive
REV-100934,2026-03-02 00:06:00,mobile_app,returning_customer,home,office chair,no,3,About the office chair: better than expected. I ordered it last week.but yeah,positive
REV-107794,2025-10-18 22:28:00,mobile_app,new_customer,,desk lamp,yes,3,I bought the desk lamp and honestly it was bad experience. I bought it during the sale. btw,negative
REV-106597,2026-02-26 02:27:00,mobile_app,returning_customer,electronics,wireless earbuds,yes,5,About  the  wireless  earbuds:  battery  life  is  impressive.  The  order  arrived  in  three  days. still,positive
REV-113606,2025-04-29 04:05:00,mobile_app,returning_customer,beauty,sunscreen,no,3,it works for now — this sunscreen was my recent purchase. I have used it for about a month. imo,neutral
REV-114217,2025-01-21 16:02:00,mobile_app,returning_customer,electronics,smartphone,no,5,I  bought  the  smartphone  and  honestly  it  was  exactly  as  described.  The  packaging  looked  normal. btw,positive
REV-101726,2025-03-25 17:57:00,marketplace,returning_customer,fashion,backpack,yes,3,I bought the backpack and honestly it was size is completely wrong. I purchased this for daily use.,negative
REV-104490,2026-01-20 05:07:00,mobile_app,returning_customer,home,coffee maker,yes,5,About the coffee maker: totally worth it. The order arrived in three days. lol,positive
REV-110324,2025-09-19 12:05:00,marketplace,,electronics,wireless earbuds,yes,3,it is as expected — this wireless earbuds was my recent purchase. I bought it during the sale.,neutral
REV-108861,2025-12-24 02:05:00,website,returning_customer,fashion,running shoes,yes,1,About the running shoes: item was missing. I ordered after reading other reviews.for me,negative
REV-101737,2026-04-05 00:46:00,website,new_customer,beauty,sunscreen,yes,4,excellent quality — this sunscreen was my recent purchase. The order arrived in three days. 😕,positive
REV-114415,2025-02-17 08:16:00,website,returning_customer,home,air fryer,yes,3,item was missing — this air fryer was my recent purchase. i ordered after reading other reviews.in my case,negative
REV-100561,2025-12-12 15:09:00,website,new_customer,fashion,running shoes,yes,4,my experience with the running shoes was exactly as described. this was my first order from the app. imo,positive
REV-109084,2025-07-23 07:31:00,mobile_app,returning_customer,home,water bottle,yes,3,The water bottle was it works for now. I have used it for about a month.for me,neutral
REV-113882,2025-01-11 02:56:00,mobile_app,new_customer,electronics,laptop,yes,3,poor quality — this laptop was my recent purchase. The order arrived in three days.but yeah,negative
REV-113757,2025-04-11 19:59:00,mobile_app,returning_customer,electronics,bluetooth speaker,no,1,would  not  recommend  this  —  this  bluetooth  speaker  was  my  recent  purchase.  this  was  a  gift  for  my  brother. honestly,negative
REV-101162,2026-03-06 19:46:00,social_media,new_customer,fashion,running shoes,no,5,I bought the running shoes and honestly it was easy to use. The order arrived in three days. still,positive
REV-108899,2025-12-14 19:32:00,website,,,desk lamp,no,5,totally worth it — this desk lamp was my recent purchase. I purchased this for daily use.in my case,positive
REV-110054,2026-04-08 03:25:00,mobile_app,premium_customer,fashion,hoodie,yes,2,My experience with the hoodie was package arrived damaged. I bought it during the sale.for me,negative
REV-106977,2025-09-23 19:50:00,mobile_app,premium_customer,beauty,shampoo,no,5,would definitely recommend — this shampoo was my recent purchase. the order arrived in three days.in my case,positive
REV-114784,2025-08-16 15:30:00,website,returning_customer,electronics,smartphone,yes,4,easy to use — this smartphone was my recent purchase. The packaging looked normal.for me,positive
REV-101527,2026-01-22 17:46:00,mobile_app,returning_customer,,wireless earbuds,yes,5,About the wireless earbuds: would definitely recommend. This was a gift for my brother.,positive
REV-107785,2026-03-25 23:21:00,mobile_app,returning_customer,electronics,power bank,yes,2,my experience with the power bank was battery drains quickly. i purchased this for daily use. 😕,negative
REV-107911,2025-05-04 13:14:00,website,returning_customer,fashion,jeans,yes,1,The jeans was battery drains quickly. I have used it for about a month. 👍,negative
REV-102930,2026-05-31 22:29:00,marketplace,premium_customer,electronics,power bank,yes,1,My experience with the power bank was it is as expected. I purchased this for daily use. btw,neutral
REV-107746,2025-09-29 15:25:00,marketplace,returning_customer,fashion,backpack,yes,5,customer support was helpful — this backpack was my recent purchase. The packaging looked normal. imo,positive
REV-100058,2026-01-10 18:07:00,mobile_app,returning_customer,electronics,power bank,yes,3,the  product  is  okay  —  this  power  bank  was  my  recent  purchase.  I  ordered  it  last  week. 😕,neutral
REV-108781,2026-02-28 11:45:00,website,returning_customer,home,office chair,yes,1,The office chair was received the wrong product. I ordered after reading other reviews. tbh,negative
REV-108255,2025-09-10 20:17:00,mobile_app,returning_customer,electronics,wireless earbuds,no,5,about the wireless earbuds: fast delivery and good packaging. i ordered after reading other reviews.,positive
REV-112829,2025-12-21 06:14:00,mobile_app,returning_customer,home,air fryer,yes,4,the air fryer was the product is okay. i needed it for work. honestly,neutral
REV-104483,2025-03-30 22:33:00,website,returning_customer,electronics,laptop,yes,5,totally worth it — this laptop was my recent purchase. This was my first order from the app. lol,positive
REV-102291,2025-12-10 14:57:00,social_media,returning_customer,beauty,sunscreen,yes,2,The sunscreen was delivery was extremely late. The order arrived in three days. 🙂,negative
REV-106978,2025-05-30 17:35:00,mobile_app,premium_customer,electronics,power bank,yes,1,The power bank was bad experience. I ordered after reading other reviews. 👍,negative
REV-112905,2025-12-28 17:51:00,mobile_app,returning_customer,electronics,laptop,no,4,customer support was helpful — this laptop was my recent purchase. this was my first order from the app.,positive
REV-108249,2025-09-05 01:00:00,mobile_app,new_customer,fashion,running shoes,yes,3,About the running shoes: does the basic job. This was a gift for my brother. tbh,neutral
REV-109612,2026-06-23 11:59:00,marketplace,returning_customer,beauty,face wash,yes,4,My experience with the face wash was would definitely recommend. I bought it during the sale. tbh,positive
REV-112889,2025-09-21 04:08:00,website,new_customer,home,water bottle,yes,5,about the water bottle: quality feels premium. i bought it during the sale.in my case,positive
REV-111584,2026-04-02 14:52:00,website,returning_customer,home,coffee maker,yes,5,My  experience  with  the  coffee  maker  was  battery  life  is  impressive.  I  have  used  it  for  about  a  month. lol,positive
REV-101649,2025-10-24 05:32:00,marketplace,returning_customer,electronics,wireless earbuds,no,3,The wireless earbuds was great purchase. This was a gift for my brother. lol,positive
REV-114846,2025-10-22 03:11:00,mobile_app,returning_customer,electronics,wireless earbuds,yes,5,About the wireless earbuds: fast delivery and good packaging. This was my first order from the app.,positive
REV-107434,2025-04-30 16:21:00,marketplace,returning_customer,fashion,backpack,no,1,waste of money — this backpack was my recent purchase. I have used it for about a month. 👍,negative
REV-102724,2026-02-22 15:12:00,mobile_app,returning_customer,home,water bottle,yes,3,The water bottle was item was missing. This was my first order from the app. 👍,negative
